latitude,longitude,elevation_m,slope_degrees,terrain_type,zone_id,suitable_for_grazing
33.563265,-5.191837,1840.2,12.2,hills,7,True
33.563265,-5.187755,1483.2,15.4,hills,7,True
33.563265,-5.183673,1477.7,8.2,hills,7,True
33.563265,-5.179592,1711.2,15.3,hills,7,True
33.563265,-5.17551,1580.4,7.5,hills,7,True
33.563265,-5.171429,1714.3,9.2,hills,7,True
33.563265,-5.167347,1644.6,15.3,hills,7,True
33.563265,-5.163265,1568.0,15.6,hills,7,True
33.563265,-5.159184,1794.0,9.7,hills,7,True
33.563265,-5.155102,1600.4,13.6,hills,7,True
33.563265,-5.15102,1312.8,19.4,hills,7,True
33.563265,-5.146939,2191.9,6.2,hills,7,True
33.563265,-5.142857,2016.9,19.2,hills,7,True
33.563265,-5.138776,1914.7,14.4,hills,7,True
33.563265,-5.134694,1449.2,16.0,hills,7,True
33.563265,-5.130612,1499.8,16.4,hills,7,True
33.563265,-5.126531,1879.0,18.8,hills,7,True
33.563265,-5.122449,1631.5,19.3,hills,7,True
33.563265,-5.118367,1511.9,16.3,hills,7,True
33.563265,-5.114286,1726.4,18.7,hills,7,True
33.563265,-5.110204,1636.4,19.2,hills,7,True
33.563265,-5.106122,1419.7,13.2,hills,7,True
33.563265,-5.102041,1487.4,10.6,hills,7,True
33.563265,-5.097959,1640.2,12.9,hills,7,True
33.563265,-5.093878,1560.8,13.4,hills,7,True
33.563265,-5.089796,1850.5,6.2,hills,7,True
33.563265,-5.085714,1582.7,5.3,hills,7,True
33.563265,-5.081633,1721.5,18.6,hills,7,True
33.563265,-5.077551,1524.0,13.8,hills,7,True
33.563265,-5.073469,1664.2,7.7,hills,7,True
33.563265,-5.069388,1736.2,18.3,hills,7,True
33.563265,-5.065306,1249.4,6.7,hills,7,True
33.563265,-5.061224,1350.8,15.5,hills,7,True
33.563265,-5.057143,1573.1,9.9,hills,7,True
33.563265,-5.053061,1908.6,7.6,hills,7,True
33.563265,-5.04898,1609.9,15.0,hills,7,True
33.563265,-5.044898,1531.9,6.1,hills,7,True
33.563265,-5.040816,1569.8,8.2,hills,7,True
33.563265,-5.036735,1654.7,7.6,hills,7,True
33.563265,-5.032653,1865.1,17.1,hills,7,True
33.563265,-5.028571,2289.6,16.3,hills,7,True
33.563265,-5.02449,1512.4,5.4,hills,7,True
33.563265,-5.020408,1463.9,17.7,hills,7,True
33.563265,-5.016327,1876.9,15.0,hills,7,True
33.563265,-5.012245,1875.7,8.0,hills,7,True
33.563265,-5.008163,1557.2,14.4,hills,7,True
33.563265,-5.004082,1598.3,13.1,hills,7,True
33.563265,-5.0,1701.1,5.2,hills,7,True
33.565306,-5.2,1545.8,9.5,hills,7,True
33.565306,-5.195918,1816.6,14.6,hills,7,True
33.565306,-5.191837,2161.9,16.1,hills,7,True
33.565306,-5.187755,1546.8,17.6,hills,7,True
33.565306,-5.183673,1427.6,5.2,hills,7,True
33.565306,-5.179592,1943.0,17.0,hills,7,True
33.565306,-5.17551,1288.7,10.4,hills,7,True
33.565306,-5.171429,1724.2,19.1,hills,7,True
33.565306,-5.167347,1491.8,17.4,hills,7,True
33.565306,-5.163265,1545.0,19.4,hills,7,True
33.565306,-5.159184,1502.2,9.7,hills,7,True
33.565306,-5.155102,1393.9,17.9,hills,7,True
33.565306,-5.15102,1642.4,8.8,hills,7,True
33.565306,-5.146939,1762.1,12.4,hills,7,True
33.565306,-5.142857,1692.4,5.5,hills,7,True
33.565306,-5.138776,1488.4,13.3,hills,7,True
33.565306,-5.134694,1912.3,17.6,hills,7,True
33.565306,-5.130612,1362.9,10.3,hills,7,True
33.565306,-5.126531,1482.3,17.9,hills,7,True
33.565306,-5.122449,1366.6,15.9,hills,7,True
33.565306,-5.118367,1505.8,12.1,hills,7,True
33.565306,-5.114286,1574.7,16.8,hills,7,True
33.565306,-5.110204,1559.7,17.4,hills,7,True
33.565306,-5.106122,1750.7,19.8,hills,7,True
33.565306,-5.102041,1964.0,18.7,hills,7,True
33.565306,-5.097959,1670.4,10.4,hills,7,True
33.565306,-5.093878,1813.0,19.1,hills,7,True
33.565306,-5.089796,1337.1,13.0,hills,7,True
33.565306,-5.085714,1251.9,8.4,hills,7,True
33.565306,-5.081633,1168.5,14.6,hills,7,True
33.565306,-5.077551,1542.7,8.2,hills,7,True
33.565306,-5.073469,1705.7,15.5,hills,7,True
33.565306,-5.069388,1916.6,17.5,hills,7,True
33.565306,-5.065306,1757.8,18.2,hills,7,True
33.565306,-5.061224,1323.7,19.4,hills,7,True
33.565306,-5.057143,1555.7,18.8,hills,7,True
33.565306,-5.053061,1340.4,14.8,hills,7,True
33.565306,-5.04898,1453.8,19.4,hills,7,True
33.565306,-5.044898,1626.2,14.3,hills,7,True
33.565306,-5.040816,1446.8,18.2,hills,7,True
33.565306,-5.036735,1600.3,7.5,hills,7,True
33.565306,-5.032653,1858.0,18.5,hills,7,True
33.565306,-5.028571,1606.5,19.3,hills,7,True
33.565306,-5.02449,1696.0,13.3,hills,7,True
33.565306,-5.020408,1890.9,13.2,hills,7,True
33.565306,-5.016327,1775.7,11.4,hills,7,True
33.565306,-5.012245,1528.3,6.8,hills,7,True
33.565306,-5.008163,1666.7,6.9,hills,7,True
33.565306,-5.004082,1395.1,10.8,hills,7,True
33.565306,-5.0,1644.3,18.9,hills,7,True
33.567347,-5.2,1784.4,19.1,hills,7,True
33.567347,-5.195918,1817.0,17.4,hills,7,True
33.567347,-5.191837,1270.3,12.6,hills,7,True
33.567347,-5.187755,1619.6,5.2,hills,7,True
33.567347,-5.183673,1692.5,9.9,hills,7,True
33.567347,-5.179592,1682.8,16.8,hills,7,True
33.567347,-5.17551,1536.4,14.5,hills,7,True
33.567347,-5.171429,1774.3,10.5,hills,7,True
33.567347,-5.167347,1580.2,10.3,hills,7,True
33.567347,-5.163265,1517.0,6.2,hills,7,True
33.567347,-5.159184,1863.8,19.1,hills,7,True
33.567347,-5.155102,1795.8,16.6,hills,7,True
33.567347,-5.15102,1743.2,12.9,hills,7,True
33.567347,-5.146939,1596.2,6.0,hills,7,True
33.567347,-5.142857,1640.7,8.2,hills,7,True
33.567347,-5.138776,1569.2,16.5,hills,7,True
33.567347,-5.134694,1815.3,9.5,hills,7,True
33.567347,-5.130612,1858.7,6.6,hills,7,True
33.567347,-5.126531,1747.0,6.2,hills,7,True
33.567347,-5.122449,1506.6,13.4,hills,7,True
33.567347,-5.118367,1767.0,7.7,hills,7,True
33.567347,-5.114286,1415.6,6.2,hills,7,True
33.567347,-5.110204,1883.3,19.1,hills,7,True
33.567347,-5.106122,1655.0,13.8,hills,7,True
33.567347,-5.102041,1599.2,14.5,hills,7,True
33.567347,-5.097959,1890.0,17.8,hills,7,True
33.567347,-5.093878,1739.0,9.9,hills,7,True
33.567347,-5.089796,1616.4,16.6,hills,7,True
33.567347,-5.085714,1908.8,15.6,hills,7,True
33.567347,-5.081633,1439.5,12.5,hills,7,True
33.567347,-5.077551,1702.8,13.9,hills,7,True
33.567347,-5.073469,1711.4,17.3,hills,7,True
33.567347,-5.069388,1807.1,18.7,hills,7,True
33.567347,-5.065306,1541.0,8.0,hills,7,True
33.567347,-5.061224,1801.9,7.1,hills,7,True
33.567347,-5.057143,1769.5,17.6,hills,7,True
33.567347,-5.053061,1579.9,9.1,hills,7,True
33.567347,-5.04898,1822.8,10.4,hills,7,True
33.567347,-5.044898,1643.4,19.2,hills,7,True
33.567347,-5.040816,2150.8,16.1,hills,7,True
33.567347,-5.036735,1487.1,7.3,hills,7,True
33.567347,-5.032653,1425.3,11.6,hills,7,True
33.567347,-5.028571,1298.7,14.3,hills,7,True
33.567347,-5.02449,1526.2,17.8,hills,7,True
33.567347,-5.020408,1515.2,15.1,hills,7,True
33.567347,-5.016327,1579.3,17.9,hills,7,True
33.567347,-5.012245,1798.6,8.3,hills,7,True
33.567347,-5.008163,1789.5,17.0,hills,7,True
33.567347,-5.004082,1499.3,7.6,hills,7,True
33.567347,-5.0,1539.8,7.1,hills,7,True
33.569388,-5.2,1553.0,5.1,hills,7,True
33.569388,-5.195918,1847.9,19.5,hills,7,True
33.569388,-5.191837,1630.0,9.1,hills,7,True
33.569388,-5.187755,1255.4,5.3,hills,7,True
33.569388,-5.183673,1994.4,12.0,hills,7,True
33.569388,-5.179592,1689.7,9.0,hills,7,True
33.569388,-5.17551,1605.3,11.0,hills,7,True
33.569388,-5.171429,1615.6,6.7,hills,7,True
33.569388,-5.167347,1612.6,17.0,hills,7,True
33.569388,-5.163265,1578.3,8.2,hills,7,True
33.569388,-5.159184,1823.2,11.7,hills,7,True
33.569388,-5.155102,1103.8,17.0,hills,7,True
33.569388,-5.15102,1532.8,6.7,hills,7,True
33.569388,-5.146939,1551.0,19.1,hills,7,True
33.569388,-5.142857,1812.5,6.0,hills,7,True
33.569388,-5.138776,1514.9,19.5,hills,7,True
33.569388,-5.134694,1394.6,11.5,hills,7,True
33.569388,-5.130612,1554.5,18.2,hills,7,True
33.569388,-5.126531,1648.6,11.6,hills,7,True
33.569388,-5.122449,1496.7,14.7,hills,7,True
33.569388,-5.118367,2042.4,19.5,hills,7,True
33.569388,-5.114286,1704.1,17.1,hills,7,True
33.569388,-5.110204,1899.0,17.7,hills,7,True
33.569388,-5.106122,1403.4,6.0,hills,7,True
33.569388,-5.102041,1668.1,10.4,hills,7,True
33.569388,-5.097959,1962.2,15.7,hills,7,True
33.569388,-5.093878,1956.7,17.4,hills,7,True
33.569388,-5.089796,1536.1,11.7,hills,7,True
33.569388,-5.085714,1793.6,12.0,hills,7,True
33.569388,-5.081633,1738.3,10.8,hills,7,True
33.569388,-5.077551,1487.3,10.1,hills,7,True
33.569388,-5.073469,1604.8,8.5,hills,7,True
33.569388,-5.069388,1819.8,7.2,hills,7,True
33.569388,-5.065306,1639.2,18.4,hills,7,True
33.569388,-5.061224,1558.5,12.5,hills,7,True
33.569388,-5.057143,1609.5,17.8,hills,7,True
33.569388,-5.053061,1989.0,11.2,hills,7,True
33.569388,-5.04898,1625.9,5.6,hills,7,True
33.569388,-5.044898,1582.9,12.4,hills,7,True
33.569388,-5.040816,1853.3,17.6,hills,7,True
33.569388,-5.036735,1738.7,18.9,hills,7,True
33.569388,-5.032653,1705.3,18.2,hills,7,True
33.569388,-5.028571,1795.8,10.3,hills,7,True
33.569388,-5.02449,1537.6,5.1,hills,7,True
33.569388,-5.020408,1723.6,11.5,hills,7,True
33.569388,-5.016327,1548.2,19.7,hills,7,True
33.569388,-5.012245,1510.8,18.2,hills,7,True
33.569388,-5.008163,1816.5,8.8,hills,7,True
33.569388,-5.004082,1613.8,13.2,hills,7,True
33.569388,-5.0,1531.0,8.8,hills,7,True
33.571429,-5.2,1343.1,30.6,mountainous,8,False
33.571429,-5.195918,2127.4,27.4,mountainous,8,False
33.571429,-5.191837,2007.6,22.7,mountainous,8,True
33.571429,-5.187755,1911.8,23.4,mountainous,8,True
33.571429,-5.183673,2125.5,28.4,mountainous,8,False
33.571429,-5.179592,1781.8,33.1,mountainous,8,False
33.571429,-5.17551,1919.9,19.7,mountainous,8,True
33.571429,-5.171429,1857.5,21.4,mountainous,8,True
33.571429,-5.167347,1903.3,34.8,mountainous,8,False
33.571429,-5.163265,1963.0,25.7,mountainous,8,False
33.571429,-5.159184,1883.0,15.1,mountainous,8,True
33.571429,-5.155102,1851.5,27.7,mountainous,8,False
33.571429,-5.15102,1688.6,30.3,mountainous,8,False
33.571429,-5.146939,1949.6,30.0,mountainous,8,False
33.571429,-5.142857,1838.5,26.8,mountainous,8,False
33.571429,-5.138776,2168.3,19.9,mountainous,8,True
33.571429,-5.134694,1862.4,31.9,mountainous,8,False
33.571429,-5.130612,2341.0,20.1,mountainous,8,True
33.571429,-5.126531,1590.0,29.2,mountainous,8,False
33.571429,-5.122449,2057.2,26.0,mountainous,8,False
33.571429,-5.118367,1978.3,17.2,mountainous,8,True
33.571429,-5.114286,2035.2,33.8,mountainous,8,False
33.571429,-5.110204,2012.4,30.1,mountainous,8,False
33.571429,-5.106122,1856.3,34.5,mountainous,8,False
33.571429,-5.102041,1856.8,24.0,mountainous,8,True
33.571429,-5.097959,2068.9,27.8,mountainous,8,False
33.571429,-5.093878,1915.7,17.5,mountainous,8,True
33.571429,-5.089796,2312.4,30.9,mountainous,8,False
33.571429,-5.085714,1770.1,16.5,mountainous,8,True
33.571429,-5.081633,1661.4,15.2,mountainous,8,True
33.571429,-5.077551,2056.7,22.5,mountainous,8,True
33.571429,-5.073469,2095.5,21.7,mountainous,8,True
33.571429,-5.069388,1699.8,19.2,mountainous,8,True
33.571429,-5.065306,2212.8,18.3,mountainous,8,True
33.571429,-5.061224,1998.3,32.7,mountainous,8,False
33.571429,-5.057143,2271.6,32.6,mountainous,8,False
33.571429,-5.053061,2008.2,15.9,mountainous,8,True
33.571429,-5.04898,1851.5,21.3,mountainous,8,True
33.571429,-5.044898,2020.9,26.3,mountainous,8,False
33.571429,-5.040816,2074.1,22.4,mountainous,8,True
33.571429,-5.036735,1842.8,21.3,mountainous,8,True
33.571429,-5.032653,2003.4,29.4,mountainous,8,False
33.571429,-5.028571,2019.9,30.6,mountainous,8,False
33.571429,-5.02449,1862.2,25.6,mountainous,8,False
33.571429,-5.020408,2178.8,31.2,mountainous,8,False
33.571429,-5.016327,2134.7,17.6,mountainous,8,True
33.571429,-5.012245,2025.5,33.8,mountainous,8,False
33.571429,-5.008163,1756.3,23.5,mountainous,8,True
33.571429,-5.004082,2111.7,15.2,mountainous,8,True
33.571429,-5.0,1899.7,22.7,mountainous,8,True
33.573469,-5.2,2092.4,25.7,mountainous,8,False
33.573469,-5.195918,1883.0,27.2,mountainous,8,False
33.573469,-5.191837,1890.7,33.3,mountainous,8,False
33.573469,-5.187755,1937.5,16.6,mountainous,8,True
33.573469,-5.183673,1919.2,23.8,mountainous,8,True
33.573469,-5.179592,1928.1,20.4,mountainous,8,True
33.573469,-5.17551,2297.8,22.1,mountainous,8,True
33.573469,-5.171429,1943.1,28.8,mountainous,8,False
33.573469,-5.167347,1715.8,35.0,mountainous,8,False
33.573469,-5.163265,1997.2,18.2,mountainous,8,True
33.573469,-5.159184,2227.2,23.0,mountainous,8,True
33.573469,-5.155102,1879.0,28.3,mountainous,8,False
33.573469,-5.15102,1935.0,27.9,mountainous,8,False
33.573469,-5.146939,1920.7,20.7,mountainous,8,True
33.573469,-5.142857,2034.3,34.0,mountainous,8,False
33.573469,-5.138776,1652.8,34.8,mountainous,8,False
33.573469,-5.134694,1674.5,28.5,mountainous,8,False
33.573469,-5.130612,1962.8,19.0,mountainous,8,True
33.573469,-5.126531,1879.8,20.7,mountainous,8,True
33.573469,-5.122449,1763.8,21.7,mountainous,8,True
33.573469,-5.118367,2042.8,21.1,mountainous,8,True
33.573469,-5.114286,1693.3,33.0,mountainous,8,False
33.573469,-5.110204,1922.9,16.0,mountainous,8,True
33.573469,-5.106122,1936.2,29.3,mountainous,8,False
33.573469,-5.102041,1957.2,20.6,mountainous,8,True
33.573469,-5.097959,2207.0,25.5,mountainous,8,False
33.573469,-5.093878,1643.6,15.0,mountainous,8,True
33.573469,-5.089796,1749.0,20.6,mountainous,8,True
33.573469,-5.085714,2061.2,23.7,mountainous,8,True
33.573469,-5.081633,1818.5,33.4,mountainous,8,False
33.573469,-5.077551,1960.7,28.5,mountainous,8,False
33.573469,-5.073469,2109.0,20.5,mountainous,8,True
33.573469,-5.069388,2011.6,17.5,mountainous,8,True
33.573469,-5.065306,2016.7,19.0,mountainous,8,True
33.573469,-5.061224,2040.3,27.5,mountainous,8,False
33.573469,-5.057143,1734.5,18.5,mountainous,8,True
33.573469,-5.053061,1776.2,20.7,mountainous,8,True
33.573469,-5.04898,2245.5,29.1,mountainous,8,False
33.573469,-5.044898,2224.2,22.1,mountainous,8,True
33.573469,-5.040816,1798.9,32.5,mountainous,8,False
33.573469,-5.036735,1878.9,15.0,mountainous,8,True
33.573469,-5.032653,2002.0,24.3,mountainous,8,True
33.573469,-5.028571,1974.1,27.3,mountainous,8,False
33.573469,-5.02449,1998.2,20.6,mountainous,8,True
33.573469,-5.020408,2020.9,15.3,mountainous,8,True
33.573469,-5.016327,2203.2,22.1,mountainous,8,True
33.573469,-5.012245,1749.7,25.2,mountainous,8,False
33.573469,-5.008163,2186.0,18.4,mountainous,8,True
33.573469,-5.004082,2062.7,29.7,mountainous,8,False
33.573469,-5.0,1737.4,29.6,mountainous,8,False
33.57551,-5.2,2313.3,16.1,mountainous,8,True
33.57551,-5.195918,1473.0,21.8,mountainous,8,True
33.57551,-5.191837,2047.7,25.6,mountainous,8,False
33.57551,-5.187755,2087.3,29.2,mountainous,8,False
33.57551,-5.183673,1908.6,32.4,mountainous,8,False
33.57551,-5.179592,1953.7,33.7,mountainous,8,False
33.57551,-5.17551,2170.4,17.7,mountainous,8,True
33.57551,-5.171429,2079.4,31.3,mountainous,8,False
33.57551,-5.167347,2099.5,19.5,mountainous,8,True
33.57551,-5.163265,1923.5,23.9,mountainous,8,True
33.57551,-5.159184,1749.6,15.9,mountainous,8,True
33.57551,-5.155102,2120.9,29.3,mountainous,8,False
33.57551,-5.15102,1899.7,27.9,mountainous,8,False
33.57551,-5.146939,1663.5,30.7,mountainous,8,False
33.57551,-5.142857,2035.9,17.6,mountainous,8,True
33.57551,-5.138776,2164.3,18.3,mountainous,8,True
33.57551,-5.134694,1820.6,23.0,mountainous,8,True
33.57551,-5.130612,2010.8,27.3,mountainous,8,False
33.57551,-5.126531,1892.4,15.4,mountainous,8,True
33.57551,-5.122449,1761.7,16.1,mountainous,8,True
33.57551,-5.118367,2196.1,22.0,mountainous,8,True
33.57551,-5.114286,1961.4,33.0,mountainous,8,False
33.57551,-5.110204,1943.6,29.1,mountainous,8,False
33.57551,-5.106122,1823.1,16.0,mountainous,8,True
33.57551,-5.102041,2243.9,23.3,mountainous,8,True
33.57551,-5.097959,1742.8,31.9,mountainous,8,False
33.57551,-5.093878,1813.1,25.0,mountainous,8,True
33.57551,-5.089796,2239.7,25.6,mountainous,8,False
33.57551,-5.085714,1714.8,32.8,mountainous,8,False
33.57551,-5.081633,2546.6,30.0,mountainous,8,False
33.57551,-5.077551,1664.1,16.1,mountainous,8,True
33.57551,-5.073469,1900.5,34.8,mountainous,8,False
33.57551,-5.069388,1675.5,30.6,mountainous,8,False
33.57551,-5.065306,1530.5,23.6,mountainous,8,True
33.57551,-5.061224,2259.2,22.9,mountainous,8,True
33.57551,-5.057143,1848.0,30.8,mountainous,8,False
33.57551,-5.053061,1940.3,22.6,mountainous,8,True
33.57551,-5.04898,1644.5,32.9,mountainous,8,False
33.57551,-5.044898,1790.7,19.5,mountainous,8,True
33.57551,-5.040816,2408.7,28.1,mountainous,8,False
33.57551,-5.036735,2003.8,26.2,mountainous,8,False
33.57551,-5.032653,1952.0,33.7,mountainous,8,False
33.57551,-5.028571,1700.7,33.8,mountainous,8,False
33.57551,-5.02449,1934.7,31.5,mountainous,8,False
33.57551,-5.020408,1856.9,34.1,mountainous,8,False
33.57551,-5.016327,2351.3,33.3,mountainous,8,False
33.57551,-5.012245,1915.1,19.5,mountainous,8,True
33.57551,-5.008163,2492.5,26.4,mountainous,8,False
33.57551,-5.004082,2150.8,20.8,mountainous,8,True
33.57551,-5.0,1647.5,28.6,mountainous,8,False
33.577551,-5.2,2044.8,23.9,mountainous,8,True
33.577551,-5.195918,1692.3,16.7,mountainous,8,True
33.577551,-5.191837,2049.2,23.9,mountainous,8,True
33.577551,-5.187755,2056.6,31.0,mountainous,8,False
33.577551,-5.183673,2100.6,22.8,mountainous,8,True
33.577551,-5.179592,2058.9,16.5,mountainous,8,True
33.577551,-5.17551,2049.0,29.3,mountainous,8,False
33.577551,-5.171429,2002.9,19.0,mountainous,8,True
33.577551,-5.167347,1919.6,17.9,mountainous,8,True
33.577551,-5.163265,1422.9,21.7,mountainous,8,True
33.577551,-5.159184,2231.9,31.8,mountainous,8,False
33.577551,-5.155102,2217.4,26.9,mountainous,8,False
33.577551,-5.15102,2141.2,21.2,mountainous,8,True
33.577551,-5.146939,1746.4,25.5,mountainous,8,False
33.577551,-5.142857,1939.3,24.9,mountainous,8,True
33.577551,-5.138776,2155.7,31.6,mountainous,8,False
33.577551,-5.134694,1916.0,18.4,mountainous,8,True
33.577551,-5.130612,1867.4,31.2,mountainous,8,False
33.577551,-5.126531,2030.6,33.7,mountainous,8,False
33.577551,-5.122449,2010.3,21.3,mountainous,8,True
33.577551,-5.118367,1589.2,15.2,mountainous,8,True
33.577551,-5.114286,1357.7,23.2,mountainous,8,True
33.577551,-5.110204,1955.1,31.5,mountainous,8,False
33.577551,-5.106122,2358.3,17.8,mountainous,8,True
33.577551,-5.102041,1990.5,19.4,mountainous,8,True
33.577551,-5.097959,2100.7,16.2,mountainous,8,True
33.577551,-5.093878,2188.6,17.0,mountainous,8,True
33.577551,-5.089796,1761.4,27.8,mountainous,8,False
33.577551,-5.085714,1899.6,22.9,mountainous,8,True
33.577551,-5.081633,2276.9,31.6,mountainous,8,False
33.577551,-5.077551,1818.3,26.0,mountainous,8,False
33.577551,-5.073469,2099.0,18.2,mountainous,8,True
33.577551,-5.069388,2008.5,30.7,mountainous,8,False
33.577551,-5.065306,2010.0,15.3,mountainous,8,True
33.577551,-5.061224,1996.6,17.4,mountainous,8,True
33.577551,-5.057143,1845.3,20.2,mountainous,8,True
33.577551,-5.053061,2066.5,30.0,mountainous,8,False
33.577551,-5.04898,1644.5,32.1,mountainous,8,False
33.577551,-5.044898,1901.6,20.4,mountainous,8,True
33.577551,-5.040816,2115.2,15.0,mountainous,8,True
33.577551,-5.036735,1784.2,23.0,mountainous,8,True
33.577551,-5.032653,1932.2,25.8,mountainous,8,False
33.577551,-5.028571,2037.8,30.4,mountainous,8,False
33.577551,-5.02449,1846.8,32.1,mountainous,8,False
33.577551,-5.020408,1972.1,15.8,mountainous,8,True
33.577551,-5.016327,2177.0,29.0,mountainous,8,False
33.577551,-5.012245,1973.6,21.4,mountainous,8,True
33.577551,-5.008163,2037.5,16.3,mountainous,8,True
33.577551,-5.004082,1768.6,27.1,mountainous,8,False
33.577551,-5.0,1677.2,17.0,mountainous,8,True
33.579592,-5.2,1896.4,26.0,mountainous,8,False
33.579592,-5.195918,2278.1,21.3,mountainous,8,True
33.579592,-5.191837,1871.2,30.5,mountainous,8,False
33.579592,-5.187755,1942.1,18.7,mountainous,8,True
33.579592,-5.183673,1860.7,33.7,mountainous,8,False
33.579592,-5.179592,1930.0,28.5,mountainous,8,False
33.579592,-5.17551,2155.2,17.0,mountainous,8,True
33.579592,-5.171429,1865.7,26.9,mountainous,8,False
33.579592,-5.167347,2134.0,15.1,mountainous,8,True
33.579592,-5.163265,2167.0,33.6,mountainous,8,False
33.579592,-5.159184,2094.0,24.1,mountainous,8,True
33.579592,-5.155102,1871.0,28.4,mountainous,8,False
33.579592,-5.15102,2163.4,23.8,mountainous,8,True
33.579592,-5.146939,1939.5,22.5,mountainous,8,True
33.579592,-5.142857,2164.4,30.7,mountainous,8,False
33.579592,-5.138776,2142.4,16.8,mountainous,8,True
33.579592,-5.134694,1748.7,30.0,mountainous,8,False
33.579592,-5.130612,2164.1,15.0,mountainous,8,True
33.579592,-5.126531,2013.8,19.6,mountainous,8,True
33.579592,-5.122449,1916.8,23.9,mountainous,8,True
33.579592,-5.118367,2068.2,28.0,mountainous,8,False
33.579592,-5.114286,2074.1,34.3,mountainous,8,False
33.579592,-5.110204,1949.8,18.3,mountainous,8,True
33.579592,-5.106122,1872.5,17.4,mountainous,8,True
33.579592,-5.102041,1957.7,21.1,mountainous,8,True
33.579592,-5.097959,1792.9,26.0,mountainous,8,False
33.579592,-5.093878,2227.6,17.9,mountainous,8,True
33.579592,-5.089796,1930.5,16.3,mountainous,8,True
33.579592,-5.085714,1779.9,28.7,mountainous,8,False
33.579592,-5.081633,2248.6,21.9,mountainous,8,True
33.579592,-5.077551,1844.0,34.1,mountainous,8,False
33.579592,-5.073469,1973.9,33.3,mountainous,8,False
33.579592,-5.069388,1955.5,26.0,mountainous,8,False
33.579592,-5.065306,2009.0,33.1,mountainous,8,False
33.579592,-5.061224,2163.2,22.1,mountainous,8,True
33.579592,-5.057143,1837.1,27.2,mountainous,8,False
33.579592,-5.053061,1894.1,16.2,mountainous,8,True
33.579592,-5.04898,2170.8,31.9,mountainous,8,False
33.579592,-5.044898,1753.6,16.9,mountainous,8,True
33.579592,-5.040816,1756.9,19.7,mountainous,8,True
33.579592,-5.036735,1820.6,28.0,mountainous,8,False
33.579592,-5.032653,1929.1,31.2,mountainous,8,False
33.579592,-5.028571,1662.6,17.5,mountainous,8,True
33.579592,-5.02449,2099.4,26.6,mountainous,8,False
33.579592,-5.020408,1997.5,33.9,mountainous,8,False
33.579592,-5.016327,1793.2,15.9,mountainous,8,True
33.579592,-5.012245,2256.5,34.8,mountainous,8,False
33.579592,-5.008163,2072.1,15.3,mountainous,8,True
33.579592,-5.004082,2020.9,17.2,mountainous,8,True
33.579592,-5.0,1880.0,31.4,mountainous,8,False
33.581633,-5.2,1655.3,42.3,mountainous,9,False
33.581633,-5.195918,2440.8,37.4,mountainous,9,False
33.581633,-5.191837,1766.2,39.4,mountainous,9,False
33.581633,-5.187755,1587.0,26.2,mountainous,9,False
33.581633,-5.183673,2061.9,27.9,mountainous,9,False
33.581633,-5.179592,2122.1,29.0,mountainous,9,False
33.581633,-5.17551,2036.7,44.3,mountainous,9,False
33.581633,-5.171429,1940.1,35.7,mountainous,9,False
33.581633,-5.167347,2093.8,31.2,mountainous,9,False
33.581633,-5.163265,1793.4,25.7,mountainous,9,False
33.581633,-5.159184,1779.0,36.0,mountainous,9,False
33.581633,-5.155102,1717.4,36.0,mountainous,9,False
33.581633,-5.15102,1876.2,30.4,mountainous,9,False
33.581633,-5.146939,2128.8,26.2,mountainous,9,False
33.581633,-5.142857,1911.7,44.3,mountainous,9,False
33.581633,-5.138776,2024.9,32.8,mountainous,9,False
33.581633,-5.134694,2366.7,44.1,mountainous,9,False
33.581633,-5.130612,2294.1,40.0,mountainous,9,False
33.581633,-5.126531,2003.6,27.3,mountainous,9,False
33.581633,-5.122449,2097.1,27.1,mountainous,9,False
33.581633,-5.118367,2010.9,29.6,mountainous,9,False
33.581633,-5.114286,2208.7,26.8,mountainous,9,False
33.581633,-5.110204,2098.1,35.4,mountainous,9,False
33.581633,-5.106122,1883.4,32.1,mountainous,9,False
33.581633,-5.102041,1540.6,40.1,mountainous,9,False
33.581633,-5.097959,1945.3,30.3,mountainous,9,False
33.581633,-5.093878,1594.5,33.1,mountainous,9,False
33.581633,-5.089796,1785.4,44.2,mountainous,9,False
33.581633,-5.085714,2026.1,31.8,mountainous,9,False
33.581633,-5.081633,2219.3,32.3,mountainous,9,False
33.581633,-5.077551,2259.4,30.8,mountainous,9,False
33.581633,-5.073469,1737.2,34.3,mountainous,9,False
33.581633,-5.069388,2102.2,38.5,mountainous,9,False
33.581633,-5.065306,2110.5,32.7,mountainous,9,False
33.581633,-5.061224,1638.1,40.9,mountainous,9,False
33.581633,-5.057143,1935.8,38.2,mountainous,9,False
33.581633,-5.053061,1680.6,30.4,mountainous,9,False
33.581633,-5.04898,2125.9,30.5,mountainous,9,False
33.581633,-5.044898,1813.9,31.9,mountainous,9,False
33.581633,-5.040816,2195.0,32.6,mountainous,9,False
33.581633,-5.036735,1828.0,41.2,mountainous,9,False
33.581633,-5.032653,1715.9,31.5,mountainous,9,False
33.581633,-5.028571,1675.2,36.8,mountainous,9,False
33.581633,-5.02449,1657.0,33.9,mountainous,9,False
33.581633,-5.020408,1950.4,27.5,mountainous,9,False
33.581633,-5.016327,2063.7,27.5,mountainous,9,False
33.581633,-5.012245,2122.1,27.6,mountainous,9,False
